CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,InternetService,Contract,MonthlyCharges,TotalCharges,Churn
CUST04786,Male,0,Yes,No,21,Yes,DSL,Month-to-month,87.69,1841.49,No
CUST04787,Male,0,Yes,No,15,Yes,No,Month-to-month,84.79,1271.85,No
CUST04788,Male,0,No,No,42,Yes,No,One year,46.25,1942.5,No
CUST04789,Male,1,Yes,No,19,Yes,Fiber optic,Month-to-month,54.12,1028.28,No
CUST04790,Male,1,Yes,Yes,9,Yes,Fiber optic,Month-to-month,24.98,224.82,No
CUST04791,Male,0,Yes,Yes,18,Yes,No,Two year,115.33,2075.94,Yes
CUST04792,Male,0,No,No,11,Yes,No,Month-to-month,52.72,579.92,No
CUST04793,Female,0,Yes,No,9,Yes,No,One year,112.94,1016.46,Yes
CUST04794,Male,0,Yes,No,70,No,DSL,One year,101.39,7097.3,No
CUST04795,Male,0,No,No,55,Yes,Fiber optic,Month-to-month,53.52,2943.6,No
CUST04796,Female,0,No,Yes,10,Yes,No,Month-to-month,89.41,894.1,No
CUST04797,Female,0,No,No,60,Yes,DSL,Two year,67.36,4041.6,No
CUST04798,Female,1,No,Yes,37,Yes,DSL,One year,117.67,4353.79,Yes
CUST04799,Female,0,No,No,16,Yes,Fiber optic,Month-to-month,83.85,1341.6,Yes
CUST04800,Male,0,No,No,53,Yes,DSL,Month-to-month,71.91,3811.23,Yes
CUST04801,Female,1,No,No,44,Yes,DSL,Month-to-month,83.8,3687.2,No
CUST04802,Female,0,Yes,No,24,Yes,DSL,One year,42.02,1008.48,No
CUST04803,Female,1,No,No,30,Yes,DSL,Month-to-month,50.64,1519.2,No
CUST04804,Female,0,No,No,64,Yes,No,Month-to-month,91.27,5841.28,No
CUST04805,Male,1,No,No,38,Yes,No,Month-to-month,28.37,1078.06,No
CUST04806,Female,0,Yes,No,19,Yes,DSL,Month-to-month,50.26,954.94,No
CUST04807,Female,0,Yes,No,42,Yes,DSL,One year,81.96,3442.32,No
CUST04808,Female,0,No,No,65,Yes,DSL,One year,119.57,7772.05,No
CUST04809,Female,1,No,No,0,No,Fiber optic,Month-to-month,112.57,0.0,No
CUST04810,Male,0,No,No,54,Yes,DSL,Month-to-month,103.22,5573.88,No
CUST04811,Female,0,Yes,No,50,Yes,No,Two year,70.08,3504.0,Yes
CUST04812,Female,0,No,Yes,4,Yes,No,Two year,100.47,401.88,No
CUST04813,Female,1,Yes,Yes,11,Yes,No,Two year,75.89,834.79,No
CUST04814,Male,0,Yes,No,13,Yes,No,Month-to-month,65.85,856.05,Yes
CUST04815,Female,0,No,Yes,59,Yes,Fiber optic,Month-to-month,42.35,2498.65,No
CUST04816,Female,0,Yes,No,39,Yes,Fiber optic,Month-to-month,115.09,4488.51,No
CUST04817,Male,0,No,No,8,Yes,No,Two year,79.82,638.56,No
CUST04818,Female,0,Yes,No,41,Yes,Fiber optic,Month-to-month,87.54,3589.14,No
CUST04819,Male,0,Yes,No,41,No,Fiber optic,Two year,34.11,1398.51,No
CUST04820,Male,0,Yes,No,32,No,Fiber optic,Month-to-month,63.09,2018.88,Yes
CUST04821,Female,0,No,No,24,Yes,DSL,Month-to-month,116.47,2795.28,No
CUST04822,Female,1,Yes,Yes,8,No,No,Month-to-month,95.77,766.16,No
CUST04823,Male,0,Yes,No,43,Yes,DSL,Month-to-month,108.28,4656.04,No
CUST04824,Male,0,No,Yes,57,Yes,Fiber optic,Two year,59.59,3396.63,No
CUST04825,Female,0,Yes,No,24,Yes,DSL,Month-to-month,26.65,639.6,No
CUST04826,Male,0,Yes,No,31,Yes,No,Month-to-month,55.15,1709.65,No
CUST04827,Male,1,No,No,21,Yes,No,Month-to-month,57.6,1209.6,Yes
CUST04828,Female,0,No,No,54,Yes,Fiber optic,Month-to-month,50.11,2705.94,No
CUST04829,Male,0,No,No,60,Yes,No,Month-to-month,72.67,4360.2,No
CUST04830,Male,0,Yes,No,56,Yes,DSL,Month-to-month,39.21,2195.76,No
CUST04831,Male,0,Yes,No,60,Yes,DSL,Month-to-month,113.77,6826.2,No
CUST04832,Male,0,Yes,No,66,Yes,DSL,Month-to-month,110.75,7309.5,No
CUST04833,Male,1,Yes,No,1,Yes,DSL,Two year,46.16,46.16,No
CUST04834,Male,1,Yes,No,56,Yes,Fiber optic,Month-to-month,85.15,4768.4,No
CUST04835,Female,0,No,Yes,32,Yes,Fiber optic,One year,70.11,2243.52,No
CUST04836,Male,0,Yes,Yes,62,Yes,DSL,One year,45.01,2790.62,No
CUST04837,Female,0,No,No,15,Yes,DSL,Two year,109.71,1645.65,Yes
CUST04838,Female,0,Yes,No,0,Yes,DSL,Month-to-month,43.11,0.0,No
CUST04839,Female,0,Yes,No,63,Yes,DSL,Month-to-month,82.46,5194.98,No
CUST04840,Female,0,No,No,68,Yes,DSL,Month-to-month,53.54,3640.72,Yes
CUST04841,Female,0,Yes,No,16,Yes,DSL,Month-to-month,102.61,1641.76,No
CUST04842,Female,0,Yes,Yes,39,Yes,Fiber optic,Month-to-month,82.03,3199.17,Yes
CUST04843,Female,0,No,No,0,Yes,No,Month-to-month,103.26,0.0,No
CUST04844,Female,0,No,No,12,Yes,DSL,One year,54.77,657.24,Yes
CUST04845,Male,0,Yes,No,17,No,No,Month-to-month,21.12,359.04,Yes
CUST04846,Female,0,No,Yes,67,Yes,Fiber optic,Two year,42.17,2825.39,Yes
CUST04847,Female,0,Yes,No,13,Yes,Fiber optic,Month-to-month,101.44,1318.72,No
CUST04848,Female,0,No,No,4,Yes,No,One year,51.69,206.76,No
CUST04849,Male,0,Yes,No,61,Yes,DSL,One year,51.97,3170.17,No
CUST04850,Female,1,No,No,32,Yes,No,Month-to-month,64.96,2078.72,Yes
CUST04851,Male,0,No,Yes,25,Yes,DSL,Two year,47.47,1186.75,No
CUST04852,Female,0,Yes,No,60,Yes,Fiber optic,Month-to-month,100.71,6042.6,No
CUST04853,Female,0,No,Yes,67,Yes,DSL,Two year,52.17,3495.39,No
CUST04854,Male,0,No,Yes,29,Yes,Fiber optic,Month-to-month,80.4,2331.6,No
CUST04855,Female,1,No,No,61,Yes,Fiber optic,One year,65.1,3971.1,No
CUST04856,Male,0,Yes,No,61,Yes,No,Month-to-month,48.74,2973.14,No
CUST04857,Male,0,No,No,69,Yes,Fiber optic,Month-to-month,46.53,3210.57,No
CUST04858,Female,0,No,No,56,Yes,Fiber optic,Month-to-month,70.19,3930.64,No
CUST04859,Female,0,No,No,35,Yes,No,Month-to-month,41.08,1437.8,No
CUST04860,Male,0,Yes,No,6,Yes,Fiber optic,Month-to-month,54.56,327.36,No
CUST04861,Male,1,Yes,No,64,Yes,Fiber optic,One year,23.94,1532.16,No
CUST04862,Female,0,No,No,40,Yes,No,Two year,99.03,3961.2,No
CUST04863,Female,0,Yes,Yes,31,Yes,No,Month-to-month,24.36,755.16,Yes
CUST04864,Female,0,No,No,13,Yes,No,Month-to-month,107.23,1393.99,No
CUST04865,Male,1,Yes,No,32,No,DSL,Month-to-month,24.74,791.68,Yes
CUST04866,Female,0,No,No,29,Yes,Fiber optic,Month-to-month,104.82,3039.78,No
CUST04867,Male,0,Yes,No,5,Yes,DSL,Month-to-month,84.42,422.1,No
CUST04868,Female,0,No,No,9,Yes,No,Two year,70.59,635.31,No
CUST04869,Male,0,No,No,19,Yes,No,One year,34.5,655.5,No
CUST04870,Male,0,Yes,Yes,11,No,DSL,Month-to-month,45.68,502.48,Yes
CUST04871,Female,1,No,No,21,Yes,DSL,One year,89.01,1869.21,No
CUST04872,Male,0,No,Yes,13,Yes,DSL,Two year,71.22,925.86,No
CUST04873,Male,0,No,Yes,47,Yes,Fiber optic,Two year,71.43,3357.21,No
CUST04874,Male,1,Yes,No,53,Yes,DSL,One year,33.32,1765.96,Yes
CUST04875,Male,0,No,No,35,Yes,Fiber optic,Month-to-month,67.51,2362.85,Yes
CUST04876,Male,0,No,Yes,60,Yes,DSL,Month-to-month,79.03,4741.8,Yes
CUST04877,Female,0,No,No,54,Yes,No,Month-to-month,32.23,1740.42,Yes
CUST04878,Female,1,Yes,No,13,Yes,Fiber optic,Month-to-month,117.43,1526.59,No
CUST04879,Male,0,No,Yes,1,Yes,Fiber optic,One year,103.01,103.01,Yes
CUST04880,Female,0,Yes,No,1,Yes,DSL,Two year,51.75,51.75,No
CUST04881,Male,0,No,No,60,Yes,DSL,Month-to-month,76.34,4580.4,No
CUST04882,Male,0,Yes,No,5,Yes,Fiber optic,Month-to-month,75.9,379.5,Yes
CUST04883,Female,0,Yes,No,24,Yes,Fiber optic,Month-to-month,30.66,735.84,Yes
CUST04884,Male,1,Yes,No,66,Yes,No,Two year,63.82,4212.12,No
CUST04885,Male,0,No,No,22,Yes,DSL,Month-to-month,40.78,897.16,No
CUST04886,Male,0,Yes,Yes,27,Yes,Fiber optic,Month-to-month,53.32,1439.64,No
CUST04887,Female,0,Yes,No,24,Yes,DSL,Month-to-month,114.39,2745.36,No
CUST04888,Female,0,Yes,No,64,Yes,No,Two year,75.13,4808.32,No
CUST04889,Male,0,Yes,No,65,Yes,DSL,Month-to-month,26.69,1734.85,Yes
CUST04890,Male,0,Yes,No,42,Yes,DSL,One year,87.23,3663.66,No
CUST04891,Male,0,Yes,Yes,39,Yes,Fiber optic,Month-to-month,119.86,4674.54,No
CUST04892,Male,1,Yes,Yes,22,Yes,No,One year,36.77,808.94,No
CUST04893,Male,1,Yes,No,48,Yes,DSL,Month-to-month,88.29,4237.92,Yes
CUST04894,Female,0,Yes,No,7,Yes,DSL,Two year,102.43,717.01,Yes
CUST04895,Female,0,No,No,6,Yes,No,One year,104.41,626.46,Yes
CUST04896,Female,0,Yes,No,20,Yes,Fiber optic,Month-to-month,90.75,1815.0,Yes
CUST04897,Female,1,Yes,No,34,Yes,No,Month-to-month,110.99,3773.66,No
CUST04898,Male,0,Yes,No,60,Yes,DSL,Month-to-month,23.21,1392.6,No
CUST04899,Male,0,Yes,No,67,Yes,No,Month-to-month,26.42,1770.14,No
CUST04900,Female,0,Yes,No,29,Yes,Fiber optic,One year,33.45,970.05,No
CUST04901,Female,0,Yes,Yes,67,Yes,No,Two year,24.33,1630.11,No
CUST04902,Male,0,Yes,No,8,Yes,DSL,One year,31.99,255.92,No
CUST04903,Female,0,No,No,16,Yes,No,Month-to-month,101.7,1627.2,Yes
CUST04904,Male,0,No,No,42,Yes,Fiber optic,Month-to-month,109.65,4605.3,No
CUST04905,Male,0,No,Yes,56,Yes,Fiber optic,Two year,53.6,3001.6,No
CUST04906,Male,0,Yes,No,12,Yes,DSL,Two year,115.72,1388.64,Yes
CUST04907,Female,0,Yes,No,56,Yes,Fiber optic,Month-to-month,61.84,3463.04,No
CUST04908,Female,0,No,No,25,Yes,Fiber optic,Month-to-month,37.2,930.0,Yes
CUST04909,Female,0,No,No,60,Yes,Fiber optic,Month-to-month,88.13,5287.8,No
CUST04910,Female,1,Yes,Yes,61,Yes,Fiber optic,Month-to-month,62.03,3783.83,No
CUST04911,Female,0,Yes,Yes,18,No,Fiber optic,Month-to-month,21.94,394.92,No
CUST04912,Male,0,No,Yes,29,No,DSL,Month-to-month,116.64,3382.56,Yes
CUST04913,Female,0,No,No,12,Yes,No,Month-to-month,79.79,957.48,No
CUST04914,Male,0,No,Yes,48,Yes,No,Month-to-month,81.33,3903.84,No
CUST04915,Male,0,No,Yes,50,Yes,DSL,Month-to-month,118.27,5913.5,No
CUST04916,Male,0,Yes,No,8,No,Fiber optic,Two year,103.35,826.8,No
CUST04917,Female,0,No,No,28,Yes,DSL,Month-to-month,56.27,1575.56,No
CUST04918,Female,0,No,No,7,Yes,No,One year,24.18,169.26,No
CUST04919,Female,0,Yes,No,14,Yes,DSL,Month-to-month,42.24,591.36,No
CUST04920,Female,0,No,Yes,68,Yes,No,Month-to-month,55.15,3750.2,Yes
CUST04921,Female,0,No,No,33,Yes,Fiber optic,Two year,116.03,3828.99,Yes
CUST04922,Female,0,No,No,51,Yes,DSL,One year,108.87,5552.37,No
CUST04923,Female,0,Yes,Yes,49,Yes,No,One year,22.15,1085.35,No
CUST04924,Female,1,Yes,No,66,Yes,Fiber optic,One year,118.72,7835.52,No
CUST04925,Male,0,No,No,4,Yes,Fiber optic,Month-to-month,45.71,182.84,No
CUST04926,Female,0,Yes,No,8,Yes,DSL,One year,97.54,780.32,No
CUST04927,Male,0,Yes,Yes,4,Yes,DSL,Month-to-month,31.66,126.64,Yes
CUST04928,Male,0,No,No,26,Yes,No,Two year,42.03,1092.78,No
CUST04929,Male,0,Yes,No,46,Yes,Fiber optic,Month-to-month,70.54,3244.84,No
CUST04930,Male,0,No,Yes,61,Yes,DSL,One year,90.36,5511.96,No
CUST04931,Female,0,Yes,No,44,Yes,DSL,Two year,54.54,2399.76,No
CUST04932,Female,1,No,No,65,No,Fiber optic,Two year,107.33,6976.45,Yes
CUST04933,Male,1,Yes,Yes,22,Yes,DSL,Month-to-month,114.02,2508.44,No
CUST04934,Male,0,Yes,No,60,Yes,DSL,Month-to-month,32.26,1935.6,No
CUST04935,Male,0,No,Yes,42,Yes,DSL,Two year,91.86,3858.12,Yes
CUST04936,Female,0,No,No,34,Yes,Fiber optic,Month-to-month,33.19,1128.46,No
CUST04937,Male,0,No,No,29,Yes,DSL,Month-to-month,54.08,1568.32,No
CUST04938,Male,1,No,No,66,Yes,DSL,Month-to-month,101.96,6729.36,Yes
CUST04939,Female,0,Yes,Yes,9,Yes,DSL,Month-to-month,53.64,482.76,No
CUST04940,Male,1,Yes,Yes,55,Yes,Fiber optic,One year,110.74,6090.7,No
CUST04941,Female,0,No,No,33,Yes,Fiber optic,Two year,61.15,2017.95,No
CUST04942,Female,0,Yes,No,64,Yes,No,Month-to-month,50.98,3262.72,No
CUST04943,Male,0,No,No,5,No,Fiber optic,One year,118.91,594.55,No
CUST04944,Male,0,Yes,No,69,Yes,Fiber optic,Month-to-month,64.15,4426.35,No
CUST04945,Male,0,No,No,42,Yes,Fiber optic,One year,94.1,3952.2,Yes
CUST04946,Female,0,Yes,Yes,15,Yes,Fiber optic,One year,79.95,1199.25,No
CUST04947,Female,0,No,No,62,Yes,DSL,One year,40.25,2495.5,No
CUST04948,Female,0,Yes,No,64,Yes,DSL,Month-to-month,70.03,4481.92,No
CUST04949,Male,0,Yes,Yes,4,Yes,DSL,Month-to-month,27.74,110.96,No
CUST04950,Male,0,No,Yes,24,Yes,Fiber optic,Two year,90.87,2180.88,No
CUST04951,Male,0,Yes,No,26,Yes,No,Month-to-month,71.89,1869.14,No
CUST04952,Male,0,Yes,No,41,Yes,DSL,Month-to-month,32.24,1321.84,No
CUST04953,Male,0,No,No,54,Yes,Fiber optic,Month-to-month,96.68,5220.72,No
CUST04954,Male,0,No,No,25,No,Fiber optic,Two year,100.46,2511.5,No
CUST04955,Female,0,No,No,15,Yes,Fiber optic,One year,93.38,1400.7,No
CUST04956,Female,0,No,No,27,Yes,DSL,Month-to-month,52.91,1428.57,Yes
CUST04957,Female,0,Yes,No,29,Yes,DSL,One year,92.32,2677.28,No
CUST04958,Male,0,No,No,44,Yes,DSL,Two year,77.77,3421.88,Yes
CUST04959,Female,0,No,No,18,Yes,No,Month-to-month,74.39,1339.02,Yes
CUST04960,Female,0,No,No,12,Yes,DSL,Month-to-month,84.87,1018.44,No
CUST04961,Female,0,Yes,No,22,Yes,Fiber optic,Month-to-month,83.01,1826.22,No
CUST04962,Male,0,Yes,No,13,Yes,No,Month-to-month,99.91,1298.83,No
CUST04963,Male,0,Yes,Yes,22,Yes,Fiber optic,Month-to-month,118.6,2609.2,No
CUST04964,Female,0,Yes,No,39,Yes,Fiber optic,One year,92.63,3612.57,No
CUST04965,Male,0,No,No,63,Yes,DSL,Two year,64.18,4043.34,No
CUST04966,Male,0,Yes,Yes,58,Yes,Fiber optic,One year,66.17,3837.86,No
CUST04967,Male,1,Yes,No,19,Yes,Fiber optic,Month-to-month,22.93,435.67,No
CUST04968,Male,0,No,No,31,Yes,Fiber optic,One year,35.99,1115.69,Yes
CUST04969,Female,0,No,No,23,Yes,Fiber optic,Month-to-month,42.82,984.86,Yes
CUST04970,Male,0,Yes,No,45,Yes,Fiber optic,Two year,119.03,5356.35,No
CUST04971,Female,0,No,No,17,Yes,No,Two year,96.31,1637.27,No
CUST04972,Female,0,Yes,Yes,47,Yes,No,One year,34.15,1605.05,No
CUST04973,Male,0,Yes,Yes,13,Yes,Fiber optic,Month-to-month,69.84,907.92,No
CUST04974,Male,0,Yes,No,53,Yes,Fiber optic,Month-to-month,41.35,2191.55,No
CUST04975,Male,0,No,Yes,20,Yes,Fiber optic,Two year,49.76,995.2,No
CUST04976,Female,0,No,Yes,4,Yes,No,Month-to-month,80.46,321.84,No
CUST04977,Female,0,Yes,No,30,Yes,DSL,Month-to-month,79.9,2397.0,No
CUST04978,Female,1,Yes,Yes,66,Yes,Fiber optic,Month-to-month,107.18,7073.88,No
CUST04979,Female,0,No,Yes,58,Yes,DSL,One year,36.46,2114.68,No
CUST04980,Female,0,Yes,No,43,Yes,Fiber optic,Month-to-month,69.74,2998.82,Yes
CUST04981,Female,0,No,Yes,63,Yes,No,Month-to-month,79.88,5032.44,No
CUST04982,Female,1,No,Yes,41,Yes,DSL,Month-to-month,113.05,4635.05,No
CUST04983,Male,0,No,No,37,Yes,DSL,Month-to-month,71.64,2650.68,No
CUST04984,Female,0,No,No,6,Yes,DSL,Month-to-month,54.07,324.42,Yes
CUST04985,Female,0,Yes,No,58,Yes,DSL,One year,49.21,2854.18,No
CUST04986,Female,0,No,Yes,68,Yes,DSL,One year,41.61,2829.48,No
CUST04987,Female,0,No,No,69,Yes,Fiber optic,Two year,116.24,8020.56,Yes
CUST04988,Male,0,No,No,48,Yes,Fiber optic,Month-to-month,80.29,3853.92,No
CUST04989,Female,0,Yes,No,10,Yes,No,Month-to-month,50.35,503.5,Yes
CUST04990,Female,0,Yes,Yes,1,Yes,DSL,Month-to-month,94.51,94.51,Yes
CUST04991,Male,0,Yes,Yes,26,No,Fiber optic,Month-to-month,48.93,1272.18,No
CUST04992,Male,0,Yes,No,15,Yes,DSL,Month-to-month,70.38,1055.7,No
CUST04993,Female,0,Yes,No,63,Yes,DSL,Month-to-month,22.6,1423.8,No
CUST04994,Female,0,No,Yes,65,Yes,No,One year,104.66,6802.9,No
CUST04995,Female,0,Yes,No,48,Yes,DSL,Month-to-month,115.66,5551.68,No
CUST04996,Female,0,Yes,No,15,Yes,DSL,Month-to-month,106.58,1598.7,No
CUST04997,Female,0,No,No,51,Yes,DSL,One year,37.11,1892.61,No
CUST04998,Female,0,Yes,No,4,Yes,No,Month-to-month,102.53,410.12,No
CUST04999,Male,0,Yes,No,35,Yes,DSL,Month-to-month,54.7,1914.5,No
CUST05000,Male,0,No,No,6,Yes,DSL,Two year,113.63,681.78,No
CUST05001,Female,1,Yes,No,60,Yes,Fiber optic,Month-to-month,49.91,2994.6,Yes
CUST05002,Female,0,Yes,No,28,Yes,DSL,Month-to-month,28.94,810.32,No
CUST05003,Female,0,No,No,66,Yes,DSL,Month-to-month,105.29,6949.14,No
CUST05004,Male,0,Yes,No,29,No,DSL,Month-to-month,31.66,918.14,No
CUST05005,Female,0,Yes,No,39,Yes,Fiber optic,Month-to-month,74.14,2891.46,Yes
CUST05006,Male,0,No,Yes,30,Yes,Fiber optic,Month-to-month,57.59,1727.7,No
CUST05007,Male,0,Yes,No,47,Yes,Fiber optic,Two year,95.69,4497.43,No
CUST05008,Female,0,Yes,Yes,5,Yes,DSL,Month-to-month,94.89,474.45,No
CUST05009,Male,0,Yes,No,61,Yes,Fiber optic,Month-to-month,97.61,5954.21,No
CUST05010,Female,0,Yes,Yes,28,Yes,Fiber optic,Two year,26.33,737.24,No
CUST05011,Male,1,Yes,No,8,Yes,DSL,Month-to-month,105.84,846.72,No
CUST05012,Female,0,No,No,53,Yes,Fiber optic,Month-to-month,66.63,3531.39,No
CUST05013,Female,0,Yes,Yes,10,Yes,Fiber optic,Month-to-month,41.92,419.2,No
CUST05014,Male,0,No,No,18,Yes,No,Month-to-month,49.89,898.02,Yes
CUST05015,Male,0,Yes,No,4,Yes,Fiber optic,Month-to-month,110.27,441.08,No
CUST05016,Male,0,Yes,No,69,Yes,No,Month-to-month,20.6,1421.4,No
CUST05017,Female,0,No,No,17,Yes,No,Month-to-month,100.17,1702.89,No
CUST05018,Male,0,No,No,20,Yes,No,Two year,112.39,2247.8,No
CUST05019,Male,0,No,Yes,14,Yes,Fiber optic,Month-to-month,45.01,630.14,Yes
CUST05020,Female,0,Yes,No,58,Yes,DSL,One year,102.2,5927.6,No
CUST05021,Female,0,Yes,No,5,Yes,DSL,Month-to-month,36.11,180.55,No
CUST05022,Male,0,No,No,23,Yes,Fiber optic,Month-to-month,21.62,497.26,No
CUST05023,Male,0,Yes,No,59,Yes,Fiber optic,Month-to-month,80.46,4747.14,Yes
CUST05024,Male,0,Yes,No,27,Yes,DSL,Two year,84.62,2284.74,No
CUST05025,Female,1,Yes,No,22,Yes,Fiber optic,One year,35.01,770.22,No
CUST05026,Female,0,Yes,Yes,45,No,No,Month-to-month,71.25,3206.25,No
CUST05027,Male,0,Yes,No,36,Yes,DSL,Two year,58.55,2107.8,No
CUST05028,Female,0,No,No,13,Yes,Fiber optic,One year,27.63,359.19,No
CUST05029,Male,0,Yes,No,47,Yes,Fiber optic,Two year,70.77,3326.19,Yes
CUST05030,Male,0,No,No,70,Yes,DSL,One year,78.51,5495.7,No
CUST05031,Female,0,Yes,No,35,Yes,DSL,Month-to-month,41.72,1460.2,Yes
CUST05032,Male,0,Yes,No,59,Yes,No,One year,93.98,5544.82,No
CUST05033,Male,0,Yes,Yes,53,No,No,Two year,27.26,1444.78,No
CUST05034,Female,0,Yes,Yes,62,Yes,No,Month-to-month,75.1,4656.2,No
CUST05035,Male,0,No,Yes,47,Yes,DSL,One year,50.34,2365.98,No
CUST05036,Male,0,Yes,No,21,Yes,DSL,Month-to-month,63.61,1335.81,No
CUST05037,Female,0,Yes,No,42,Yes,No,Month-to-month,109.35,4592.7,No
CUST05038,Male,0,No,No,40,Yes,No,Month-to-month,87.0,3480.0,No
CUST05039,Male,0,Yes,Yes,16,Yes,No,Month-to-month,34.89,558.24,No
CUST05040,Female,1,Yes,No,62,Yes,DSL,One year,108.63,6735.06,No
CUST05041,Female,0,Yes,No,17,Yes,Fiber optic,Month-to-month,57.28,973.76,Yes
CUST05042,Female,0,No,No,71,Yes,Fiber optic,Month-to-month,54.13,3843.23,No
CUST05043,Male,0,Yes,No,2,Yes,Fiber optic,One year,70.15,140.3,Yes
CUST05044,Female,0,No,No,53,Yes,Fiber optic,Two year,40.53,2148.09,No
CUST05045,Male,0,No,No,13,Yes,Fiber optic,Month-to-month,111.42,1448.46,No
CUST05046,Female,0,Yes,No,33,Yes,Fiber optic,Month-to-month,66.79,2204.07,Yes
CUST05047,Male,0,Yes,Yes,0,No,DSL,Month-to-month,59.38,0.0,No
CUST05048,Male,0,Yes,No,47,Yes,DSL,Month-to-month,37.1,1743.7,No
CUST05049,Female,0,Yes,No,9,Yes,Fiber optic,One year,100.27,902.43,No
CUST05050,Male,0,No,No,10,Yes,DSL,Two year,115.28,1152.8,No
CUST05051,Male,0,Yes,No,65,Yes,No,Month-to-month,106.96,6952.4,Yes
CUST05052,Female,0,Yes,No,2,Yes,No,Month-to-month,36.15,72.3,Yes
CUST05053,Male,0,Yes,No,14,Yes,No,One year,95.16,1332.24,Yes
CUST05054,Male,0,No,No,58,Yes,DSL,Month-to-month,40.42,2344.36,Yes
CUST05055,Male,1,Yes,Yes,63,Yes,DSL,Month-to-month,23.88,1504.44,No
CUST05056,Female,0,Yes,No,46,Yes,DSL,One year,68.45,3148.7,No
CUST05057,Female,0,Yes,Yes,1,Yes,Fiber optic,Month-to-month,87.04,87.04,Yes
CUST05058,Female,1,Yes,Yes,29,No,DSL,Month-to-month,32.43,940.47,No
CUST05059,Female,1,Yes,No,37,Yes,DSL,Month-to-month,80.55,2980.35,Yes
CUST05060,Female,0,Yes,Yes,4,Yes,DSL,Two year,104.36,417.44,No
CUST05061,Female,0,Yes,Yes,5,Yes,Fiber optic,Month-to-month,40.9,204.5,No
CUST05062,Female,0,No,No,4,Yes,Fiber optic,Month-to-month,62.78,251.12,Yes
CUST05063,Female,0,No,Yes,11,Yes,Fiber optic,Month-to-month,69.88,768.68,No
CUST05064,Male,1,Yes,Yes,3,Yes,DSL,Month-to-month,103.12,309.36,No
CUST05065,Male,0,Yes,Yes,23,Yes,No,Month-to-month,97.14,2234.22,Yes
CUST05066,Male,0,Yes,No,24,Yes,Fiber optic,Two year,96.93,2326.32,Yes
CUST05067,Male,0,No,Yes,25,Yes,DSL,Month-to-month,87.9,2197.5,Yes
CUST05068,Female,0,Yes,No,54,No,DSL,One year,81.78,4416.12,No
CUST05069,Male,0,Yes,No,45,Yes,DSL,Month-to-month,70.89,3190.05,No
CUST05070,Male,0,No,Yes,45,Yes,DSL,Month-to-month,56.96,2563.2,Yes
CUST05071,Male,0,No,Yes,42,Yes,Fiber optic,Month-to-month,71.32,2995.44,No
CUST05072,Male,0,Yes,No,59,Yes,No,Month-to-month,105.37,6216.83,Yes
CUST05073,Male,0,Yes,No,32,Yes,DSL,Two year,77.06,2465.92,No
CUST05074,Female,0,No,Yes,20,Yes,Fiber optic,Month-to-month,118.56,2371.2,Yes
CUST05075,Female,0,No,Yes,36,Yes,No,One year,34.25,1233.0,Yes
CUST05076,Male,0,No,No,11,Yes,DSL,Two year,64.12,705.32,No
CUST05077,Male,0,No,No,20,Yes,DSL,Month-to-month,40.03,800.6,No
CUST05078,Male,1,Yes,Yes,12,Yes,Fiber optic,Month-to-month,56.51,678.12,No
CUST05079,Male,0,Yes,Yes,32,No,No,Month-to-month,98.98,3167.36,No
CUST05080,Female,1,No,No,69,Yes,DSL,Month-to-month,102.48,7071.12,Yes
CUST05081,Male,0,Yes,No,60,Yes,Fiber optic,One year,23.17,1390.2,No
CUST05082,Female,0,Yes,Yes,29,No,Fiber optic,Two year,115.34,3344.86,No
CUST05083,Male,0,No,Yes,36,Yes,Fiber optic,One year,107.19,3858.84,No
CUST05084,Female,0,No,No,15,Yes,Fiber optic,Month-to-month,110.5,1657.5,No
CUST05085,Female,0,No,Yes,44,Yes,Fiber optic,Month-to-month,57.68,2537.92,No
CUST05086,Female,0,Yes,Yes,70,Yes,Fiber optic,One year,69.7,4879.0,Yes
CUST05087,Male,1,Yes,No,0,Yes,Fiber optic,Two year,36.85,0.0,No
CUST05088,Male,0,Yes,No,52,Yes,DSL,One year,59.68,3103.36,Yes
CUST05089,Female,1,No,No,27,Yes,Fiber optic,Month-to-month,32.61,880.47,No
CUST05090,Male,0,Yes,No,52,Yes,DSL,Month-to-month,106.33,5529.16,No
CUST05091,Male,0,No,No,43,Yes,No,Two year,78.11,3358.73,No
CUST05092,Female,0,Yes,Yes,66,Yes,DSL,Month-to-month,33.6,2217.6,No
CUST05093,Male,0,No,Yes,38,Yes,DSL,Month-to-month,107.91,4100.58,No
CUST05094,Female,0,Yes,Yes,9,Yes,DSL,Month-to-month,28.04,252.36,No
CUST05095,Male,0,Yes,No,50,Yes,No,Month-to-month,112.69,5634.5,No
CUST05096,Male,1,No,No,13,Yes,Fiber optic,Month-to-month,30.57,397.41,Yes
CUST05097,Female,0,No,Yes,5,Yes,Fiber optic,Month-to-month,91.8,459.0,Yes
CUST05098,Female,0,Yes,Yes,38,Yes,No,Two year,84.53,3212.14,No
CUST05099,Female,0,Yes,No,47,Yes,No,Month-to-month,98.27,4618.69,No
CUST05100,Female,0,No,Yes,24,Yes,Fiber optic,Two year,76.48,1835.52,No
CUST05101,Male,0,Yes,No,32,Yes,Fiber optic,Month-to-month,54.99,1759.68,No
